scenario,forecast_basis,horizon,mechanism,metric,unit,draws,seed,mean,median,p05,p10,p25,p75,p90,p95,probability_zero,evidence_status
central,conditional,year_1,platform_shared,bonus_transfer_fees,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,cash_operating_costs,USD,200000,69520260814,14272.6475244,13906.3741768,7145.47950473,8335.22712,10708.5499427,17454.100957,20744.3907873,22699.6497209,0,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,cause_directed_cash,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,chargeback_losses,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,cloud_costs,USD,200000,69520260814,1805.83916886,1685.9485447,665.295010312,826.435925024,1150.05301822,2385.94928023,2999.65937916,3306.92117954,0,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,completed_complementary_role_coacts,groups,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,completed_consumption_change,commitments_or_groups,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,completed_dietary_animal_product,commitments_or_groups,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,completed_direct_trades,commitments,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,completed_same_action_coacts,groups,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,completed_skilled_work,commitments_or_groups,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,completed_transport_carbon,commitments_or_groups,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,dac_bonus_liability_locked,USD_internal_liability,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,dac_bonus_liability_released,USD_internal_liability,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,dac_bonus_paid,USD_internal_transfer,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,dac_free_reserve,USD_reserve_state,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,dac_funding_lost_to_surcharge,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,dac_gross_threshold,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,dac_incremental_funding_caused_by_bonus,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,dac_pledge_principal,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,dac_project_funding,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,dac_project_target,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,dac_required_surcharge,USD_internal_threshold_component,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,dac_reserve_cash,USD_reserve_state,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,dac_returned_or_cancelled_principal,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,dac_surcharge_inflow,USD_internal_transfer,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,donation_displacement,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,failed_settlement_losses,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,gross_planned_principal,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,lapsed_dac_projects,projects,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,legal_cash_costs,USD,200000,69520260814,1941.93239721,1776.95050567,537.111153652,704.275537876,1077.02553688,2678.43270989,3479.00374891,3889.19805334,0,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,net_causal_cash,USD,200000,69520260814,-14272.6475244,-13906.3741768,-22699.6497209,-20744.3907873,-17454.100957,-10708.5499427,-8335.22712,-7145.47950473,0,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,new_cash,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,ordinary_action_hours,hours,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,personal_income_transfers,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,processor_fees,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,redirect_cleared_principal,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,redirect_matcher_addon_cash,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,redirect_payment_settlement_loss,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,redirect_settled_principal,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,refund_losses,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,rescued_cash,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,review_cash_costs,USD,200000,69520260814,2842.75470899,2619.79871409,954.464525091,1181.57891165,1688.24078801,3835.06012743,4908.63983818,5457.93403753,0,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,security_cash_costs,USD,200000,69520260814,1941.44804494,1772.28627969,537.959108388,702.742679373,1076.74207741,2679.82946914,3483.56226395,3892.85817829,0,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,skilled_work_hours,hours,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,successful_dac_projects,projects,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,support_cash_costs,USD,200000,69520260814,3932.12296177,3619.61729356,1230.27891755,1568.78174461,2301.84177683,5336.95635092,6863.41095744,7627.7757397,0,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,support_review_coordination_hours,hours,200000,69520260814,37889.4309858,36740.258141,16985.537834,20654.4351041,27984.9964436,47401.4254651,56921.7675319,61694.8989275,0,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,timing_only_shifts,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,unmatched_fallback_cash,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_1,platform_shared,within_high_impact_reallocation,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,api_costs,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,bonus_transfer_fees,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,cash_operating_costs,USD,200000,69520260814,23789.373127,12831.463615,990.796313458,1859.93771316,4918.35934439,29714.6524615,57268.2968409,82274.8172854,0,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,cause_directed_cash,USD,200000,69520260814,352956.540708,217484.605221,17898.1272184,33250.5342994,86486.7357327,477091.280783,857514.959423,1152685.56697,0,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,chargeback_losses,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,cloud_costs,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,completed_complementary_role_coacts,groups,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,completed_consumption_change,commitments_or_groups,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,completed_dietary_animal_product,commitments_or_groups,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,completed_direct_trades,commitments,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,completed_same_action_coacts,groups,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,completed_skilled_work,commitments_or_groups,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,completed_transport_carbon,commitments_or_groups,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,dac_bonus_liability_locked,USD_internal_liability,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,dac_bonus_liability_released,USD_internal_liability,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,dac_bonus_paid,USD_internal_transfer,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,dac_free_reserve,USD_reserve_state,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,dac_funding_lost_to_surcharge,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,dac_gross_threshold,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,dac_incremental_funding_caused_by_bonus,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,dac_pledge_principal,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,dac_project_funding,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,dac_project_target,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,dac_required_surcharge,USD_internal_threshold_component,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,dac_reserve_cash,USD_reserve_state,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,dac_returned_or_cancelled_principal,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,dac_surcharge_inflow,USD_internal_transfer,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,donation_displacement,USD,200000,69520260814,2321.97473169,776.081293205,29.1396034595,63.6918963882,220.823844576,2394.98685658,5897.34427658,9674.10645944,0,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,failed_settlement_losses,USD,200000,69520260814,13481.423355,5326.544356,307.583667628,605.386790485,1770.09945434,14483.3399536,33150.9440562,52870.2801074,0,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,gross_planned_principal,USD,200000,69520260814,1758246.8752,1615779.99595,529817.946523,690609.344084,1058860.58427,2319053.74425,3036800.8268,3477525.91065,0,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,lapsed_dac_projects,projects,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,legal_cash_costs,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,net_causal_cash,USD,200000,69520260814,248755.40414,150723.315108,12175.099669,22699.4444191,59536.4160367,333675.510969,605855.606628,823171.326532,0,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,new_cash,USD,200000,69520260814,9351.05771573,3431.59869389,126.031399706,278.79895553,968.188730783,10373.7461243,24589.4107175,38887.2517223,0,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,ordinary_action_hours,hours,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,personal_income_transfers,USD,200000,69520260814,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,processor_fees,USD,200000,69520260814,10307.949772,5918.54542296,460.999392462,864.326200502,2284.55090876,13453.9697569,25287.2350174,35321.8334303,0,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,redirect_cleared_principal,USD,200000,69520260814,329077.727,204729.620279,17207.2361295,31742.4431327,82023.6511845,444780.948639,797577.669353,1066639.73103,0,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,redirect_matcher_addon_cash,USD,200000,69520260814,37360.2370628,17590.9593458,933.091160826,1897.69932155,5735.672255,46267.2963255,97204.0142361,142149.440799,0,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,redirect_payment_settlement_loss,USD,200000,69520260814,13481.423355,5326.544356,307.583667628,605.386790485,1770.09945434,14483.3399536,33150.9440562,52870.2801074,0,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,redirect,redirect_settled_principal,USD,200000,69520260814,316968.465523,196359.018351,16468.3865475,30322.6982097,78534.0889916,427557.69973,768454.794844,1030394.96621,0,prior_driven_synthetic_not_empirical
